,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community
1633,4,3,0.0010579211848717272,0.0007934408886537954,1.25,1.0,5,3,1.6666666666666667,4,0,3,0,1.25,0.0,0.1875,3.810603364944255e-06,8.08910883161118e-05,17
2665,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,8.061691351529594e-05,17
776,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,7.730842162492119e-05,6
2474,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00011362727362785505,17
2460,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00011362727362785505,17
2859,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00011362727362785505,17
2643,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-7.358989435024049e-05,8
2614,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-7.358989435024049e-05,8
1639,2,1,0.0005289605924358636,0.0002644802962179318,3.0,3.0,6,3,2.0,2,0,1,0,3.0,0.0,1.0,0.0,4.115489760814834e-05,10
2591,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.1585870581085067e-05,17
1260,2,2,0.0005289605924358636,0.0005289605924358636,2.5,2.5,5,5,1.0,2,0,2,0,2.5,0.0,0.25,4.43477416981383e-06,-0.002295905615965369,8
2026,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.5933405554415976e-05,8
2755,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.004006324133577e-05,20
2910,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0032847180805417e-05,10
3252,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.949021873473141e-05,10
3249,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.949021873473141e-05,10
3243,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.949021873473141e-05,10
3153,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.949021873473141e-05,10
1543,1,2,0.0002644802962179318,0.0005289605924358636,1.0,2.0,1,4,0.25,1,0,2,0,1.0,0.0,0.0,0.0,3.9235162661481886e-05,3
3090,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.949021873473141e-05,10
2590,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00017802135496449692,17
1466,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.0,4,4,1.0,2,0,2,0,2.0,0.0,1.0,0.00048160882384632716,0.00022662945693761,17
1281,1,1,0.0002644802962179318,0.0002644802962179318,5.0,5.0,5,5,1.0,1,0,1,0,5.0,0.0,0.0,0.0,-4.256800827839202e-06,23
1474,2,2,0.0005289605924358636,0.0005289605924358636,2.5,2.0,5,4,1.25,2,0,2,0,2.5,0.0,0.25,0.0,-2.0319642729094037e-05,23
2040,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.4638069409939722e-06,8
2039,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.4638069409939722e-06,8
1435,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.0,4,4,1.0,2,0,2,0,2.0,0.0,0.0,2.6462023288259733e-06,1.814124666103548e-06,8
2027,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,1.6841033429374695e-07,9.582745920522105e-05,8
2705,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.243953642773393e-05,8
2681,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.243953642773393e-05,8
2753,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.071784629851962e-05,10
3357,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.084643652239921e-05,17
2154,1,1,0.0002644802962179318,0.0002644802962179318,5.0,2.0,5,2,2.5,1,0,1,0,5.0,0.0,0.0,0.0,0.0001428177707866967,3
7441,0,1,0.0,0.0002644802962179318,0.0,-9.0,0,-9,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-0.0002955061284040009,20
880,1,1,0.0002644802962179318,0.0002644802962179318,9.0,9.0,9,9,1.0,1,0,1,0,9.0,0.0,0.0,0.0,5.6037505822667455e-05,2
1848,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.5,4,3,1.3333333333333333,2,0,2,0,2.0,0.0,0.0,0.0,6.75439922585176e-05,1
3258,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.091616719877952e-05,3
3219,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.091616719877952e-05,3
834,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,4.4888634289627475e-05,6
611,8,8,0.0021158423697434543,0.0021158423697434543,1.125,1.625,9,13,0.6923076923076923,8,0,8,0,1.125,0.0,0.109375,0.0006781135304356726,-3.060797469878167e-05,23
2517,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-3.28123837371701e-07,23
2505,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-3.28123837371701e-07,23
2554,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,-1.1930818634403356e-05,8
1441,2,2,0.0005289605924358636,0.0005289605924358636,1.0,2.0,2,4,0.5,2,0,2,0,1.0,0.0,0.0,0.0,-0.0023237698401541882,8
1008,6,5,0.0015868817773075907,0.001322401481089659,1.1666666666666667,1.4,7,7,1.0,6,0,5,0,1.1666666666666667,0.0,0.13888888888888887,7.308918631892207e-05,3.155605667354068e-05,8
2843,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00012577202072900699,3
2640,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.3977305391326367e-05,8
2645,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.3977305391326367e-05,8
2646,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.3585632298218027e-05,17
1469,1,1,0.0002644802962179318,0.0002644802962179318,1.0,4.0,1,4,0.25,1,0,1,0,1.0,0.0,0.0,0.0,0.00012123757198507209,6
5660,1,0,0.0002644802962179318,0.0,2.0,0.0,2,0,0.0,1,0,0,0,2.0,0.0,0.0,0.0,1.0032476747078571e-33,1
789,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,4.2723928190614805e-06,8
2088,0,2,0.0,0.0005289605924358636,0.0,1.0,0,2,0.0,0,0,2,0,0.0,0.0,0.0,0.0,3.289237582188842e-05,5
1710,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.00024080441192316358,3.0188681796785587e-05,5
1769,5,3,0.001322401481089659,0.0007934408886537954,1.6,1.0,8,3,2.6666666666666665,5,0,3,0,1.6,0.0,0.24,0.0002481301078767906,-0.00041898631608075113,10
3151,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00010764348175433846,17
2207,2,2,0.0005289605924358636,0.0005289605924358636,5.0,1.0,10,2,5.0,2,0,2,0,5.0,0.0,0.0,9.221614176211726e-07,-0.0005553222661911407,20
1747,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,7.121535712443984e-05,20
2882,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.1477144881316608e-05,5
2913,1,1,0.0002644802962179318,0.0002644802962179318,10.0,1.0,10,1,10.0,1,0,1,0,10.0,0.0,0.0,0.0,1.2548933005588732e-05,5
2831,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00015269330673081967,18
2341,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0002419554190280687,2
3110,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.636430492689113e-05,20
3207,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,3.5262988458788987e-06,13
3165,1,1,0.0002644802962179318,0.0002644802962179318,5.0,1.0,5,1,5.0,1,0,1,0,5.0,0.0,0.0,0.0,8.646422325583425e-05,2
2343,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0001729284465116685,2
3160,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.646422325583425e-05,2
2425,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00017305898460133964,2
3170,1,1,0.0002644802962179318,0.0002644802962179318,10.0,1.0,10,1,10.0,1,0,1,0,10.0,0.0,0.0,0.0,6.693789647822334e-06,2
2423,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00012880229524524087,2
2452,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.62393554048067e-05,8
2722,2,1,0.0005289605924358636,0.0002644802962179318,2.0,1.0,4,1,4.0,2,0,1,0,2.0,0.0,1.0,3.7822478044527105e-05,4.136677980162514e-06,17
2571,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,6.0814362798698694e-05,17
2533,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.18742623380663e-05,16
820,0,1,0.0,0.0002644802962179318,0.0,10.0,0,10,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00021874262338066297,16
2704,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.764651076199221e-05,5
2100,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.0,4,2,2.0,2,0,2,0,2.0,0.0,1.0,3.815291717487183e-07,1.4400548587783787e-06,23
2649,1,1,0.0002644802962179318,0.0002644802962179318,5.0,1.0,5,1,5.0,1,0,1,0,5.0,0.0,0.0,0.0,1.31609088172953e-06,23
2534,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.4369517725875256e-05,17
3058,1,1,0.0002644802962179318,0.0002644802962179318,5.0,1.0,5,1,5.0,1,0,1,0,5.0,0.0,0.0,0.0,8.91640060687247e-06,20
1677,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,7.2257454248396914e-06,8
2592,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.4085818082798976e-06,8
930,2,2,0.0005289605924358636,0.0005289605924358636,4.0,4.0,8,8,1.0,2,0,2,0,4.0,0.0,4.0,0.00024080441192316358,-1.3340996392546478e-07,8
1686,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.00048160882384632716,-6.645580050198805e-08,8
2612,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-6.644119536615308e-08,8
2050,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,8.232629467458584e-06,1.748002385494663e-05,8
2112,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.2321706446650389e-06,-0.00037466194808892457,17
2776,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,7.630659805392736e-05,8
2719,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,7.630659805392736e-05,8
2721,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.136677980162514e-06,16
2715,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.136677980162514e-06,16
1701,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,4.141882341742612e-05,-4.597441652719869e-05,16
948,1,1,0.0002644802962179318,0.0002644802962179318,8.0,8.0,8,8,1.0,1,0,1,0,8.0,0.0,0.0,0.0,0.00017876244835610214,22
3204,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.538540431551759e-06,1
833,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,0.00012234638490193764,5
3480,1,0,0.0002644802962179318,0.0,1.0,0.0,1,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1.0032476747078571e-33,15
1687,1,1,0.0002644802962179318,0.0002644802962179318,1.0,3.0,1,3,0.3333333333333333,1,0,1,0,1.0,0.0,0.0,0.0,6.37802534402992e-05,2
2495,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.1260084480099734e-05,2
2478,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.8628238914425087e-05,17
1661,3,2,0.0007934408886537954,0.0005289605924358636,1.6666666666666667,1.5,5,3,1.6666666666666667,3,0,2,0,1.6666666666666667,0.0,0.2222222222222222,1.3032451007623445e-06,3.3656418315370764e-05,8
790,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,9.311893661098796e-06,8
2615,1,1,0.0002644802962179318,0.0002644802962179318,5.0,1.0,5,1,5.0,1,0,1,0,5.0,0.0,0.0,0.0,5.616348674592366e-05,10
1656,2,3,0.0005289605924358636,0.0007934408886537954,1.0,1.0,2,3,0.6666666666666666,2,0,3,0,1.0,0.0,0.0,2.8806283137831765e-05,5.10704887211017e-05,8
4311,1,2,0.0002644802962179318,0.0005289605924358636,1.0,0.0,1,0,0.0,1,0,1,1,1.0,0.0,0.0,5.4934305651178744e-05,-4.482820347420726e-05,17
731,2,2,0.0005289605924358636,0.0005289605924358636,5.5,5.5,11,11,1.0,2,0,2,0,5.5,0.0,20.25,4.502470333258686e-07,-0.0012008458197392984,10
2765,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.320214241932449e-05,10
2860,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.526922984508926e-05,10
2877,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.5604346837511817e-05,20
3005,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.252702599212019e-05,10
2912,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.759121854740316e-05,10
3067,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,9.700732912866044e-05,3
1823,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0005666754178440564,2
1183,1,1,0.0002644802962179318,0.0002644802962179318,6.0,6.0,6,6,1.0,1,0,1,0,6.0,0.0,0.0,0.0,1.948988785350096e-05,3
978,1,1,0.0002644802962179318,0.0002644802962179318,10.0,8.0,10,8,1.25,1,0,1,0,10.0,0.0,0.0,0.0,0.00010422926950524379,7
1897,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,7.929122127479136e-06,6
3358,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0748516057757558e-05,2
3288,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0748516057757558e-05,2
3276,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.3444108503732104e-05,6
2475,1,1,0.0002644802962179318,0.0002644802962179318,3.0,1.0,3,1,3.0,1,0,1,0,3.0,0.0,0.0,0.0,6.098554288794946e-05,2
7449,1,1,0.0002644802962179318,0.0002644802962179318,1.0,-10.0,1,-10,-0.1,1,0,0,1,1.0,0.0,0.0,0.0,-2.196901853361314e-05,17
2494,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.196901853361314e-06,17
1253,1,1,0.0002644802962179318,0.0002644802962179318,5.0,5.0,5,5,1.0,1,0,1,0,5.0,0.0,0.0,0.0,1.1154001173027235e-05,16
2011,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,2.859378767017274e-06,16
928,0,1,0.0,0.0002644802962179318,0.0,8.0,0,8,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0003660866667471089,17
1451,2,4,0.0005289605924358636,0.0010579211848717272,1.0,1.0,2,4,0.5,2,0,4,0,1.0,0.0,0.0,0.00024080441192316358,1.1321207703682218e-05,5
2072,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.9844222747101863e-05,3
7414,0,2,0.0,0.0005289605924358636,0.0,-3.5,0,-7,-0.0,0,0,1,1,0.0,0.0,0.0,0.0,-0.00046498422503976345,17
7396,0,2,0.0,0.0005289605924358636,0.0,-2.0,0,-4,-0.0,0,0,1,1,0.0,0.0,0.0,0.0,-0.0006781171702052615,17
7409,0,2,0.0,0.0005289605924358636,0.0,-3.0,0,-6,-0.0,0,0,1,1,0.0,0.0,0.0,0.0,-0.0006915887607210015,17
2724,1,1,0.0002644802962179318,0.0002644802962179318,5.0,1.0,5,1,5.0,1,0,1,0,5.0,0.0,0.0,0.0,2.1185536921042733e-05,8
2728,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.1185536921042733e-05,8
2641,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.1185536921042733e-05,8
7453,0,1,0.0,0.0002644802962179318,0.0,-10.0,0,-10,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-0.00021185536921042734,8
2836,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,9.387512502171258e-06,5
795,0,1,0.0,0.0002644802962179318,0.0,10.0,0,10,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.5278934726524028e-06,5
1312,1,1,0.0002644802962179318,0.0002644802962179318,5.0,5.0,5,5,1.0,1,0,1,0,5.0,0.0,0.0,0.0,-0.0028953035928297698,20
1503,1,1,0.0002644802962179318,0.0002644802962179318,4.0,4.0,4,4,1.0,1,0,1,0,4.0,0.0,0.0,0.0,-0.002316242874263816,20
2174,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.0,4,2,2.0,2,0,2,0,2.0,0.0,1.0,1.487744937495862e-07,-0.0010725777640407511,20
2186,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,-0.001158121437131908,20
1486,2,2,0.0005289605924358636,0.0005289605924358636,2.5,2.0,5,4,1.25,2,0,2,0,2.5,0.0,0.25,0.00024080441192316358,-0.0005796579129427967,20
1741,3,3,0.0007934408886537954,0.0007934408886537954,1.3333333333333333,1.0,4,3,1.3333333333333333,3,0,3,0,1.3333333333333333,0.0,0.2222222222222222,4.908771579574139e-06,-0.0006274058338960533,20
2917,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-0.000579060718565954,20
2884,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-0.000579060718565954,20
2875,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-0.000579060718565954,20
2871,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-0.000579060718565954,20
2867,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-0.000579060718565954,20
2849,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-0.000579060718565954,20
2230,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.0,3,2,1.5,2,0,2,0,1.5,0.0,0.25,8.486008977612509e-06,0.0001695666619507676,6
811,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,-0.004013205065798666,10
3238,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.047058482685597e-05,16
2339,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,2.8445126160542184e-05,5
3323,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.496001541414941e-06,6
3376,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,8.496001541414941e-06,6
3240,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,8.496001541414941e-06,6
3188,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,3.3896458823717805e-05,2
3268,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.3896458823717805e-05,2
2420,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.463590815347007e-05,6
836,0,1,0.0,0.0002644802962179318,0.0,10.0,0,10,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0001504812212412264,3
838,1,1,0.0002644802962179318,0.0002644802962179318,-10.0,10.0,-10,10,-1.0,0,1,1,0,0.0,-10.0,0.0,0.0,2.4842639515170214e-05,6
3021,1,1,0.0002644802962179318,0.0002644802962179318,3.0,1.0,3,1,3.0,1,0,1,0,3.0,0.0,0.0,0.0,8.104466281208273e-06,5
2711,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,4.0413730376224765e-05,17
1960,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.3231011644129867e-06,2.564811805980519e-05,17
2543,1,1,0.0002644802962179318,0.0002644802962179318,3.0,1.0,3,1,3.0,1,0,1,0,3.0,0.0,0.0,0.0,3.0462499744176478e-06,8
2703,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.4936099600296455e-05,17
1124,3,3,0.0007934408886537954,0.0007934408886537954,1.3333333333333333,2.0,4,6,0.6666666666666666,3,0,3,0,1.3333333333333333,0.0,0.2222222222222222,2.4944737608493277e-05,0.00023818487393192654,8
2629,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.0500842767529834e-05,3
1467,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.0,4,4,1.0,2,0,2,0,2.0,0.0,1.0,2.440058451048171e-06,6.869946825730784e-06,8
1585,1,1,0.0002644802962179318,0.0002644802962179318,4.0,4.0,4,4,1.0,1,0,1,0,4.0,0.0,0.0,0.0,3.05845609425975e-05,5
873,0,1,0.0,0.0002644802962179318,0.0,9.0,0,9,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0001542948885712081,16
7476,1,1,0.0002644802962179318,0.0002644802962179318,-10.0,-10.0,-10,-10,1.0,0,1,0,1,0.0,-10.0,0.0,0.0,-0.0005683905408375324,19
