,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community,cluster,pca_x,pca_y,tsne_x,tsne_y
1739,1,1,0.0002644802962179318,0.0002644802962179318,3.0,3.0,3,3,1.0,1,0,1,0,3.0,0.0,0.0,0.0,0.000321544414551529,10,1,-0.7013597105548074,0.8838103215113188,21.675753,33.334126
1970,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,0.00010029534287696258,10,1,-0.6035387942748502,-0.04428616543461585,-39.6634,-32.55028
2792,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00010718147151717633,10,1,-0.7055541847090269,-0.05509490219808694,-54.089195,-17.117037
2790,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.00024080441192316358,0.00010718147151717633,10,1,-0.637990750818367,0.11920851350541224,-23.837431,39.591663
2916,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0002024138334530399,10,1,-0.7052245043900583,-0.05438459857582594,-63.587387,-24.715033
1498,3,3,0.0007934408886537954,0.0007934408886537954,3.0,1.3333333333333333,9,4,2.25,3,0,3,0,3.0,0.0,0.0,9.386102277459649e-08,-0.0013170380057422675,20,1,-0.5233836967282697,0.7209726837610231,10.304169,38.528248
1802,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,0.0,0.0003029538047901922,3,1,-0.5984000877934692,0.18027692986428293,-10.162427,10.369945
1369,1,1,0.0002644802962179318,0.0002644802962179318,2.0,5.0,2,5,0.4,1,0,1,0,2.0,0.0,0.0,0.0,0.00031407719922481444,3,1,-0.6756593993215091,0.9969737336991771,5.157321,23.553768
2959,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.281543984496289e-05,3,1,-0.705707773333479,-0.055425812325290785,-48.304802,-2.1659267
2010,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.0,4,2,2.0,2,0,2,0,2.0,0.0,1.0,0.0,0.00019082001235033857,17,1,-0.6008815897624558,0.3177005550143832,-4.004071,49.620235
2194,3,2,0.0007934408886537954,0.0005289605924358636,1.0,1.0,3,2,1.5,3,0,2,0,1.0,0.0,0.0,0.00020644028711652937,0.00026863765977111714,17,1,-0.5360122430325579,0.04837415110109408,-25.811693,16.226906
805,0,1,0.0,0.0002644802962179318,0.0,10.0,0,10,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.001232233010409732,17,1,-0.6665884400783088,1.5832418875152727,-22.253733,-28.285517
1916,3,2,0.0007934408886537954,0.0005289605924358636,3.3333333333333335,1.0,10,2,5.0,3,0,2,0,3.3333333333333335,0.0,6.888888888888889,7.14294615019147e-07,0.00017586734410803155,17,3,-0.4929914338532161,0.8739221686451928,8.326816,52.81149
7455,1,1,0.0002644802962179318,0.0002644802962179318,10.0,-10.0,10,-10,-1.0,1,0,0,1,10.0,0.0,0.0,1.0584809315303894e-07,-0.0026414883732317545,17,3,-0.8029172093889158,-0.9308901066258553,31.879147,-32.197655
2476,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00039691581354764913,20,1,-0.7045511673695949,-0.05293387890249491,-74.900566,-11.82768
426,4,6,0.0010579211848717272,0.0015868817773075907,3.25,3.1666666666666665,13,19,0.6842105263157895,4,0,6,0,3.25,0.0,15.1875,0.009934591461689051,0.002227577259347959,20,3,0.9332470089804472,0.46897084986466303,43.88026,15.971159
2647,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00039691581354764913,20,1,-0.7416498368140928,-0.4649662856725993,-3.5207186,-63.96118
282,7,9,0.0018513620735255225,0.002380322665961386,5.428571428571429,3.2222222222222223,38,29,1.3103448275862069,7,0,8,1,5.428571428571429,0.0,3.6734693877551026,0.00029139610106583845,0.00031067092061206404,8,3,0.12898861920003077,1.2810884755076406,22.771608,41.91466
575,7,7,0.0018513620735255225,0.0018513620735255225,2.7142857142857144,2.0,19,14,1.3571428571428572,7,0,7,0,2.7142857142857144,0.0,1.0612244897959184,0.0007597535576794738,6.836016051292427e-05,8,1,-0.006807094252297088,0.6747996010405377,14.470209,15.513681
1612,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,2.619654389877687e-05,0.00010407384602682751,8,1,-0.5964589544599823,0.17923281545610137,-9.750685,9.662951
1669,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,0.0,8.507741629179902e-05,8,1,-0.5991543435506059,0.17865186896261404,-9.77607,10.404315
1931,4,2,0.0010579211848717272,0.0005289605924358636,1.0,1.0,4,2,2.0,4,0,2,0,1.0,0.0,0.0,5.688522965999548e-05,5.4962890496379706e-05,17,1,-0.5055432246061573,0.1322158738161452,-21.897686,36.193306
2928,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00013025397586259057,17,1,-0.7054743111194468,-0.054922812762541726,-55.87196,-20.369942
1119,3,3,0.0007934408886537954,0.0007934408886537954,2.0,2.0,6,6,1.0,3,0,3,0,2.0,0.0,0.6666666666666666,0.00019374996363928925,-0.0015723776833808576,8,1,-0.4765844050624188,0.3959332136063751,-0.8938414,28.369417
1688,3,2,0.0007934408886537954,0.0005289605924358636,1.6666666666666667,1.5,5,3,1.6666666666666667,3,0,2,0,1.6666666666666667,0.0,0.2222222222222222,1.3658044295077973e-06,-3.0599474932534485e-05,8,1,-0.555585705926893,0.3347432103511526,-8.055344,16.902128
2669,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-3.725619418320998e-05,8,1,-0.7060542064950163,-0.05617221032163219,-41.96925,31.00182
679,3,3,0.0007934408886537954,0.0007934408886537954,4.0,4.0,12,12,1.0,3,0,3,0,4.0,0.0,18.0,9.193415394653846e-06,-0.000784535335640273,2,3,-0.24113059918768726,0.5542842137839289,33.836033,24.811142
1121,2,2,0.0005289605924358636,0.0005289605924358636,3.0,3.0,6,6,1.0,2,0,2,0,3.0,0.0,4.0,7.3100935456783195e-06,-4.03031539576766e-05,8,1,-0.5426547508327715,0.7116932610095197,19.214296,26.970366
1262,1,2,0.0002644802962179318,0.0005289605924358636,4.0,2.5,4,5,0.8,1,0,2,0,4.0,0.0,0.0,0.0,-5.389383074378029e-06,8,3,-0.6586734267689844,0.982005819198002,19.210728,38.59867
1142,2,2,0.0005289605924358636,0.0005289605924358636,5.0,3.0,10,6,1.6666666666666667,2,0,2,0,5.0,0.0,0.0,5.209162370814554e-06,0.00018089263453260567,16,3,-0.615642929761774,1.4870055313828092,22.543839,43.619087
1206,0,1,0.0,0.0002644802962179318,0.0,6.0,0,6,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0009524083027008443,6,1,-0.699632552814922,0.6736090675176704,-21.639223,-31.803516
1203,0,1,0.0,0.0002644802962179318,0.0,6.0,0,6,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0009524083027008443,6,1,-0.699632552814922,0.6736090675176704,-21.639223,-31.803516
1595,0,1,0.0,0.0002644802962179318,0.0,4.0,0,4,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0006349388684672295,6,1,-0.716769285472933,0.21746832370221633,-19.918333,-36.212734
1598,0,2,0.0,0.0005289605924358636,0.0,2.0,0,4,0.0,0,0,2,0,0.0,0.0,0.0,0.0,-0.00011027367750593142,6,1,-0.6823985703942955,-0.23662336903734782,-8.5283165,-44.34111
2435,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.928909045832911e-05,6,1,-0.7349382742763094,-0.24089643907029443,-9.779389,-42.694626
3450,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,9.644545229164554e-06,6,1,-0.7429905125326322,-0.4678548014994932,10.981035,-64.07045
387,3,4,0.0007934408886537954,0.0010579211848717272,6.666666666666667,5.25,20,21,0.9523809523809523,3,0,4,0,6.666666666666667,0.0,5.5555555555555545,6.976387071223474e-06,-5.700852995809168e-05,8,3,-0.37024132774012203,2.046639044958481,26.570171,47.680386
2583,2,1,0.0005289605924358636,0.0002644802962179318,4.0,1.0,8,1,8.0,2,0,1,0,4.0,0.0,1.0,2.7921431724032252e-05,1.2240086940178496e-05,8,3,-0.698228600708802,1.7830007579255363,9.661485,54.713043
1266,1,1,0.0002644802962179318,0.0002644802962179318,5.0,5.0,5,5,1.0,1,0,1,0,5.0,0.0,0.0,0.0,1.6628437007797863e-05,8,3,-0.6989629030413155,1.8188424322289583,28.596363,44.676907
724,0,2,0.0,0.0005289605924358636,0.0,5.5,0,11,0.0,0,0,2,0,0.0,0.0,0.0,0.0,7.284203679022e-05,8,1,-0.6536986749911795,0.5588449200463104,-21.379547,-32.495373
2052,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,3.142913300298978e-05,20,1,-0.7040902373625852,0.4129932727650182,-4.422415,32.95165
2025,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,3.142913300298978e-05,20,1,-0.7040902373625852,0.4129932727650182,-4.422415,32.95165
2589,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.571456650149489e-05,20,1,-0.7058708295743609,-0.05577712064388582,-45.261166,15.270378
806,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,2.1944810028177802e-05,5,3,-0.6903135449850225,4.162148005931237,30.338665,54.090015
2984,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.1944810028177796e-06,5,1,-0.7059176341060251,-0.05587796205438718,-41.938805,24.900341
3350,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00021323068961478332,6,1,-0.705187058037609,-0.05430391957178803,-64.653206,-24.913923
2347,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.00042646137922956664,6,1,-0.6936002001254457,0.09185042617924336,-19.760435,-8.545241
7467,0,1,0.0,0.0002644802962179318,0.0,-10.0,0,-10,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-0.0012053594461961658,2,1,-0.7897402408893824,-3.1788235685316226,41.29037,-45.934532
2829,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.4793667983358664e-05,5,1,-0.7058393990709937,-0.055709402921271876,-46.350704,9.576685
2827,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.4793667983358664e-05,5,1,-0.7429380685154916,-0.46774180969137624,9.342274,-63.822216
1938,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.4013300869786683e-05,0.00011166290362904642,6,1,-0.6020927771277303,-0.043966406372168275,-37.565468,-32.11547
1221,6,4,0.0015868817773075907,0.0010579211848717272,0.3333333333333333,1.25,2,5,0.4,5,1,4,0,2.4,-10.0,25.88888888888889,2.825993738645051e-05,0.00031346110001509095,10,4,0.1379678871439669,-1.4314440827609016,45.477394,-17.671606
7437,0,2,0.0,0.0005289605924358636,0.0,-4.5,0,-9,-0.0,0,0,1,1,0.0,0.0,0.0,0.0,-0.00048304570223972723,17,1,-0.6901477903245952,-1.9203213108243036,27.786617,-42.34712
1123,4,4,0.0010579211848717272,0.0010579211848717272,2.0,1.5,8,6,1.3333333333333333,4,0,4,0,2.0,0.0,0.5,0.0004898985348483336,7.135543181312308e-05,8,1,-0.34740590084814577,0.3729742364991147,-1.8370756,17.051184
2047,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-3.694225507878301e-05,8,1,-0.7351329388583471,-0.24131584826699712,-9.261256,-43.02355
3106,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,6.261978005099526e-05,3,1,-0.7057084506786794,-0.055427271680677556,-48.32288,-2.1104352
3223,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00024413356341351384,17,1,-0.705080076869822,-0.05407342625259161,-66.9105,-24.339508
1446,2,2,0.0005289605924358636,0.0005289605924358636,2.5,2.0,5,4,1.25,2,0,2,0,2.5,0.0,0.25,1.5433678199684115e-06,-1.3537722981679555e-05,8,1,-0.6030389619943928,0.5743134297964231,10.104867,30.52076
2680,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-7.149782862245057e-06,8,1,-0.7059499825622529,-0.0559476575269744,-40.110104,29.223415
612,9,9,0.002380322665961386,0.002380322665961386,1.4444444444444444,1.4444444444444444,13,13,1.0,9,0,9,0,1.4444444444444444,0.0,0.46913580246913583,0.000395307605253159,-3.441503249671999e-05,8,1,0.15742473134554652,0.2244903926255237,14.841471,3.2430773
2045,3,2,0.0007934408886537954,0.0005289605924358636,1.0,1.0,3,2,1.5,3,0,2,0,1.0,0.0,0.0,8.941630343565657e-06,1.896976839012789e-06,8,1,-0.5567607045010295,0.043073006585351556,-25.843159,16.838606
2799,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.493446039407284e-05,10,1,-0.7058389116685401,-0.0557083528017822,-46.043434,9.420925
2785,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,9.804226040258333e-05,10,1,-0.7055858233030313,-0.055163068256634085,-52.99168,-15.124784
3190,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,2.6136739099757086e-05,6,1,-0.717787078326848,0.35071235512444465,-10.525339,50.634853
3334,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00011707559821231482,5,1,-0.7055199327091976,-0.05502110549822771,-54.878284,-18.427166
3172,2,1,0.0005289605924358636,0.0002644802962179318,-2.0,1.0,-4,1,-4.0,1,1,1,0,1.0,-5.0,9.0,1.715673671438176e-06,0.00011707559821231482,8,1,-0.4244105763675798,-2.055144419530706,41.0051,-19.090813
1426,1,1,0.0002644802962179318,0.0002644802962179318,4.0,4.0,4,4,1.0,1,0,1,0,4.0,0.0,0.0,0.0,0.0006188562240077401,17,3,-0.6986042704342875,1.35468104654724,27.1386,40.3931
2202,3,1,0.0007934408886537954,0.0002644802962179318,1.3333333333333333,2.0,4,2,2.0,3,0,1,0,1.3333333333333333,0.0,0.2222222222222222,1.955730423211149e-06,3.7440026789455244e-05,10,1,-0.6040587551597139,0.4177571082730962,-10.892357,17.079552
1444,2,2,0.0005289605924358636,0.0005289605924358636,4.0,2.0,8,4,2.0,2,0,2,0,4.0,0.0,9.0,3.0190404638908497e-06,-0.00215712496551785,8,3,-0.49890404041356823,0.6498569632669864,27.875824,21.46077
929,2,2,0.0005289605924358636,0.0005289605924358636,4.0,4.0,8,8,1.0,2,0,2,0,4.0,0.0,0.0,1.7636499606297225e-06,0.00015079766294894448,8,3,-0.598008354252651,1.3620796380947613,27.140232,40.211685
2664,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,-0.00012313965388466443,8,1,-0.7063515223004098,-0.056812783875392556,-43.491226,30.801266
1303,1,1,0.0002644802962179318,0.0002644802962179318,10.0,5.0,10,5,2.0,1,0,1,0,10.0,0.0,0.0,0.0,0.00040325301570815375,10,3,-0.7347474330685962,3.19520489277526,25.83208,52.752304
2834,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.065060314163075e-05,10,1,-0.7056460306421819,-0.055292786315689436,-50.149315,-8.151698
1296,0,1,0.0,0.0002644802962179318,0.0,5.0,0,5,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00040325301570815375,10,1,-0.7095524972775793,0.4426266902857993,-21.016945,-33.24515
2833,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0001308146314649261,10,1,-0.7054723702128679,-0.05491863103589876,-56.24474,-20.242228
2013,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,1.5121156164719848e-06,1.1643801345297131e-05,17,1,-0.6499150692194582,-0.13286518825872465,3.3987699,-25.918718
1015,1,2,0.0002644802962179318,0.0005289605924358636,1.0,3.5,1,7,0.14285714285714285,1,0,2,0,1.0,0.0,0.0,2.405638480750885e-07,0.000290928734920892,8,1,-0.627007429275219,0.3776108638211195,-21.586025,0.31972227
2581,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.6274288477135744e-05,8,1,-0.7057304178297986,-0.05547460039917532,-48.0428,-0.6164826
1953,1,1,0.0002644802962179318,0.0002644802962179318,4.0,2.0,4,2,2.0,1,0,1,0,4.0,0.0,0.0,0.0,2.448017388035699e-05,17,3,-0.7223592819561665,1.061119940461049,19.226358,42.529686
616,6,6,0.0015868817773075907,0.0015868817773075907,2.1666666666666665,2.1666666666666665,13,13,1.0,6,0,6,0,2.1666666666666665,0.0,0.13888888888888884,0.00017972148103348335,3.5576418474354615e-05,8,1,-0.17356589903803515,0.5421831792506943,10.432509,16.074503
1102,2,3,0.0005289605924358636,0.0007934408886537954,2.0,2.0,4,6,0.6666666666666666,2,0,3,0,2.0,0.0,0.0,1.6405356534321885e-05,0.0006295857734456489,17,1,-0.5434587107234289,0.378947656526367,-2.791723,26.97268
1940,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,2.448017388035699e-05,17,1,-0.7041142936288951,0.41294144300110797,-3.9080203,32.65971
2035,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.448017388035699e-05,17,1,-0.7349203035150725,-0.24085772066319866,-10.146114,-42.850674
2023,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.448017388035699e-05,17,1,-0.7349203035150725,-0.24085772066319866,-10.146114,-42.850674
1934,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.448017388035699e-05,17,1,-0.7349203035150725,-0.24085772066319866,-10.146114,-42.850674
828,3,1,0.0007934408886537954,0.0002644802962179318,10.0,10.0,30,10,3.0,3,0,1,0,10.0,0.0,0.0,0.0,7.698744941213561e-05,21,3,-0.6033403375218264,4.5030898487519995,30.530947,54.737225
414,0,2,0.0,0.0005289605924358636,0.0,10.0,0,20,0.0,0,0,2,0,0.0,0.0,0.0,0.0,8.522762290479337e-05,21,1,-0.6175709717108165,1.579926222338762,-22.647354,-28.306578
1002,3,3,0.0007934408886537954,0.0007934408886537954,2.3333333333333335,2.3333333333333335,7,7,1.0,3,0,3,0,2.3333333333333335,0.0,0.22222222222222224,6.338269552788924e-06,0.00042950551376718207,8,1,-0.4942451387162756,0.5839843137767098,10.632228,28.110163
1240,2,2,0.0005289605924358636,0.0005289605924358636,1.5,2.5,3,5,0.6,2,0,2,0,1.5,0.0,0.25,4.013849300791415e-06,7.913963763266587e-06,17,1,-0.5887358412023601,0.3391720720914509,-14.352272,2.2423065
2661,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,2.1419009823029085e-05,16,1,-0.7178034104062078,0.35067716729411064,-11.304314,51.1614
2601,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,2.1419009823029085e-05,16,1,-0.7058510816372568,-0.05573457327162809,-45.77174,11.514296
2054,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,1.5368662787290267e-07,0.0001897468778639007,8,1,-0.6494348627653567,-0.13155955995228016,3.2608943,-26.756428
7529,3,3,0.0007934408886537954,0.0007934408886537954,-6.333333333333333,-6.333333333333333,-19,-19,1.0,1,2,1,2,1.0,-10.0,26.888888888888886,1.7621026838215317e-06,-0.0006657584232571366,15,4,0.07119071352784623,-5.203597722744241,48.472866,-23.41386
3325,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,5.105841864856264e-05,3,1,-0.7177008031668513,0.35089823688665767,-10.970906,51.367275
3040,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.105841864856264e-05,3,1,-0.7057484743979003,-0.055513503679081075,-47.654945,0.4179903
3086,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,5.105841864856264e-05,3,1,-0.7428471438423982,-0.4675459104491854,6.5410166,-64.236176
1016,4,4,0.0010579211848717272,0.0010579211848717272,2.0,1.75,8,7,1.1428571428571428,4,0,4,0,2.0,0.0,1.5,8.962722187770882e-06,0.0008294751410469791,2,1,-0.3756791601820919,0.35082497629789217,4.134723,15.269119
1626,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,8.054410017037898e-05,1.6364754612507214e-05,8,1,-0.5913071469696004,0.17948991539805884,-9.383037,9.604529
2484,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.6325902414878033e-05,17,1,-0.7058687132200584,-0.05577256091119761,-45.33262,14.859812
921,3,3,0.0007934408886537954,0.0007934408886537954,2.6666666666666665,2.6666666666666665,8,8,1.0,3,0,3,0,2.6666666666666665,0.0,2.8888888888888893,2.8380084331026367e-05,5.136750180575405e-05,17,1,-0.454643160264266,0.6174840121839865,14.686586,25.789946
1944,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,2.9225505388486417e-05,17,1,-0.7040978659947023,0.4129768367064675,-4.07129,32.622818
1937,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,2.9225505388486417e-05,17,1,-0.7040978659947023,0.4129768367064675,-4.07129,32.622818
1625,4,3,0.0010579211848717272,0.0007934408886537954,1.0,1.0,4,3,1.3333333333333333,4,0,3,0,1.0,0.0,0.0,0.0007000878445568829,4.338221809159399e-05,20,1,-0.38425687083160653,0.0383907148185191,-23.477488,15.432798
2463,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,1.4612752694243208e-05,17,1,-0.7058746438904193,-0.055785338673161156,-45.15135,15.870695
1945,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,2.9225505388486417e-05,17,1,-0.7349038758808797,-0.2408223269578391,-10.273899,-42.902344
2461,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,3.2480562817264115e-05,8,1,-0.7058127881806493,-0.055652069162731486,-46.75763,5.8420568
1680,1,2,0.0002644802962179318,0.0005289605924358636,10.0,1.5,10,3,3.3333333333333335,1,0,2,0,10.0,0.0,0.0,0.0,0.00010082175209409901,16,3,-0.7184183758520534,2.623612748904496,23.515066,52.808796
2044,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.00010080136037687046,16,1,-0.7038500809957446,0.41351069502974336,-5.650049,31.855442
3205,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.040068018843523e-05,16,1,-0.7057507513909406,-0.05551840951152324,-47.62142,0.61425847
855,1,1,0.0002644802962179318,0.0002644802962179318,9.0,9.0,9,9,1.0,1,0,1,0,9.0,0.0,0.0,0.0,4.3613579576544876e-05,5,3,-0.6919647216294165,3.6936564412573207,29.555662,53.0242
1991,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,9.691906572565527e-06,5,1,-0.7041654884179764,0.4128311426827901,-4.0014467,33.47897
1012,5,6,0.001322401481089659,0.0015868817773075907,1.0,1.1666666666666667,5,7,0.7142857142857143,5,0,6,0,1.0,0.0,0.0,0.0004836463308501444,7.4989413877389395e-06,5,1,-0.19325186365389851,-0.008275897875026767,3.8371994,-2.1082585
788,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,0.00022396625300343955,8,3,-0.6896141766988153,4.16365481054894,30.280123,53.753582
2407,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,0.00027190116123947556,3,1,-0.602944720371982,-0.0430062199212824,-38.988827,-28.512032
1707,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0004369397835165649,3,1,-0.7254735792224962,-0.010894906873837887,-17.666397,-40.213455
3007,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,0.0,0.00010361017707961583,8,1,-0.6621752189981122,0.11514411068883795,-24.42295,37.908375
1321,0,4,0.0,0.0010579211848717272,0.0,1.25,0,5,0.0,0,0,4,0,0.0,0.0,0.0,0.0,0.0003321733955743225,3,1,-0.5809045599678531,-0.3930092739729519,-2.7437112,-47.95887
1924,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,8.366209865290269e-06,0.00019488118728922427,8,1,-0.6485927100755431,-0.13138355886337447,2.8046107,-26.282434
2512,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00010708154646655331,17,1,-0.7055545306347384,-0.055095647502770864,-54.07928,-17.099834
